Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
17238	Harrington College of Design		HEI	"http://www.interiordesign.edu	"	Y						US	IAU-007032	IMPORT~27/02/20																	Harrington College of Design											
17402	Lancaster Bible College		HEI	"http://www.lbc.edu	"	Y						US	IAU-010829	IMPORT~27/02/20																	Lancaster Bible College											
17545	Michigan Technological University		HEI	"http://www.mtu.edu	"	Y						US	IAU-011636	IMPORT~27/02/20																	Michigan Technological University											
18911	Quang Nam University		HEI	"http://www.qnamuni.edu.vn/en	"	Y						VN	IAU-025319	IMPORT~27/02/20																	Truong Dai hoc Quang Nam											
17587	Molloy College		HEI	"http://www.molloy.edu	"	Y						US	IAU-012017	IMPORT~27/02/20																	Molloy College											
18948	University of Transport and Communications		HEI	"http://www.uct.edu.vn	"	Y						VN	IAU-003469	IMPORT~27/02/20																	Dai hoc Giao Thong Van Tai											
18330	University of Guam		HEI	"http://www.uog.edu	"	Y						US	IAU-020172	IMPORT~27/02/20																	University of Guam											
18990	Da Vinci Institute for Technology Management		HEI	"http://www.davinci.ac.za	"	Y						ZA	IAU-003446	IMPORT~27/02/20																	Da Vinci Institute for Technology Management											
17677	North Carolina State University		HEI	"http://www.ncsu.edu	"	Y						US	IAU-012770	IMPORT~27/02/20																	North Carolina State University											
17729	Ohio Wesleyan University		HEI	"http://www.owu.edu	"	Y						US	IAU-013026	IMPORT~27/02/20																	Ohio Wesleyan University											
17825	Quinnipiac University		HEI	"http://www.quinnipiac.edu	"	Y						US	IAU-013859	IMPORT~27/02/20																	Quinnipiac University											
17826	Radford University		HEI	"http://www.radford.edu	"	Y						US	IAU-013872	IMPORT~27/02/20																	Radford University											
17828	Ramapo College of New Jersey		HEI	"http://www.ramapo.edu	"	Y						US	IAU-013899	IMPORT~27/02/20																	Ramapo College of New Jersey											
17833	Reed College		HEI	"http://www.reed.edu	"	Y						US	IAU-013940	IMPORT~27/02/20																	Reed College											
17835	Regis College		HEI	"http://www.regiscollege.edu	"	Y						US	IAU-013952	IMPORT~27/02/20																	Regis College											
17836	Regis University		HEI	"http://www.regis.edu	"	Y						US	IAU-013955	IMPORT~27/02/20																	Regis University											
17837	Reinhardt University		HEI	"http://www.reinhardt.edu	"	Y						US	IAU-013957	IMPORT~27/02/20																	Reinhardt University											
17838	Remington College - Colorado Springs		HEI	"http://www.remingtoncollege.edu	"	Y						US	IAU-013965	IMPORT~27/02/20																	Remington College - Colorado Springs											
17839	Remington College - Mobile		HEI	"http://www.remingtoncollege.edu/mobile/goq.html	"	Y						US	IAU-013966	IMPORT~27/02/20																	Remington College - Mobile											
17841	Remington College-Tampa		HEI	"http://www.remingtoncollege.edu	"	Y						US	IAU-013968	IMPORT~27/02/20																	Remington College-Tampa											
17842	Rensselaer Polytechnic Institute		HEI	"http://www.rpi.edu	"	Y						US	IAU-013972	IMPORT~27/02/20																	Rensselaer Polytechnic Institute											
17845	Rhode Island School of Design		HEI	"http://www.risd.edu	"	Y						US	IAU-013986	IMPORT~27/02/20																	Rhode Island School of Design											
17846	Rhodes College		HEI	"http://www.rhodes.edu	"	Y						US	IAU-013987	IMPORT~27/02/20																	Rhodes College											
17847	Rice University		HEI	"http://www.rice.edu	"	Y						US	IAU-013992	IMPORT~27/02/20																	Rice University											
17848	Richmont Graduate University		HEI	"http://richmont.edu/	"	Y						US	IAU-013996	IMPORT~27/02/20																	Richmont Graduate University											
17851	Ripon College		HEI	"http://www.ripon.edu	"	Y						US	IAU-014010	IMPORT~27/02/20																	Ripon College											
17853	Roanoke College		HEI	"http://www.roanoke.edu	"	Y						US	IAU-014033	IMPORT~27/02/20																	Roanoke College											
17856	Robert Morris University		HEI	"http://www.rmu.edu	"	Y						US	IAU-014036	IMPORT~27/02/20																	Robert Morris University											
17857	Roberts Wesleyan College		HEI	"http://www.roberts.edu	"	Y						US	IAU-014040	IMPORT~27/02/20																	Roberts Wesleyan College											
17858	Rochester College		HEI	"http://www.rc.edu	"	Y						US	IAU-014041	IMPORT~27/02/20																	Rochester College											
17861	Rockford College		HEI	"http://www.rockford.edu	"	Y						US	IAU-014044	IMPORT~27/02/20																	Rockford College											
17862	Rockhurst University		HEI	"http://www.rockhurst.edu	"	Y						US	IAU-014045	IMPORT~27/02/20																	Rockhurst University											
17863	Rocky Mountain College		HEI	"http://www.rocky.edu	"	Y						US	IAU-014046	IMPORT~27/02/20																	Rocky Mountain College											
17864	Rocky Mountain University of Health Professions		HEI	"https://rmuohp.edu	"	Y						US	IAU-025931	IMPORT~27/02/20																	Rocky Mountain University of Health Professions											
17865	Roger Williams University		HEI	"http://www.rwu.edu/	"	Y						US	IAU-014051	IMPORT~27/02/20																	Roger Williams University											
17867	Rollins College		HEI	"http://www.rollins.edu	"	Y						US	IAU-014053	IMPORT~27/02/20																	Rollins College											
17868	Roosevelt University		HEI	"http://www.roosevelt.edu	"	Y						US	IAU-014059	IMPORT~27/02/20																	Roosevelt University											
17870	Roseman University of Health Sciences		HEI	"http://www.roseman.edu	"	Y						US	IAU-020511	IMPORT~27/02/20																	Roseman University of Health Sciences											
17874	Rust College		HEI	"http://www.rustcollege.edu	"	Y						US	IAU-014147	IMPORT~27/02/20																	Rust College											
18221	The University of Texas MD Anderson Cancer Center		HEI	"https://www.uth.edu/cru/md-anderson-cru.htm	"	Y						US	IAU-024463	IMPORT~27/02/20																	The University of Texas MD Anderson Cancer Center											
18224	The University of Texas Rio Grande Valley		HEI	"http://www.utrgv.edu	"	Y						US	IAU-016603	IMPORT~27/02/20																	The University of Texas Rio Grande Valley											
18227	The University of the South		HEI	"http://www.sewanee.edu	"	Y						US	IAU-016614	IMPORT~27/02/20																	The University of the South											
18235	Thomas Jefferson University		HEI	"http://www.jefferson.edu	"	Y						US	IAU-016638	IMPORT~27/02/20																	Thomas Jefferson University											
18236	Thomas M. Cooley Law School		HEI	"http://www.cooley.edu	"	Y						US	IAU-016639	IMPORT~27/02/20																	Thomas M. Cooley Law School											
18239	Thunderbird School of Global Management		HEI	"http://www.thunderbird.edu	"	Y						US	IAU-016645	IMPORT~27/02/20																	Thunderbird School of Global Management											
18240	Tiffin University		HEI	"http://www.tiffin.edu	"	Y						US	IAU-016672	IMPORT~27/02/20																	Tiffin University											
18246	Touro University Nevada		HEI	"http://tun.touro.edu	"	Y						US	IAU-023165	IMPORT~27/02/20																	Touro University Nevada											
18253	Trinity Bible College		HEI	"http://www.trinitybiblecollege.edu	"	Y						US	IAU-016847	IMPORT~27/02/20																	Trinity Bible College											
18255	Trinity College of Nursing and Health Sciences School		HEI	"http://www.trinityqc.com	"	Y						US	IAU-016849	IMPORT~27/02/20																	Trinity College of Nursing and Health Sciences School											
18256	Trinity College-Hartford		HEI	"http://www.trincoll.edu	"	Y						US	IAU-016850	IMPORT~27/02/20																	Trinity College-Hartford											
18267	Tulane University		HEI	"http://www.tulane.edu/	"	Y						US	IAU-016929	IMPORT~27/02/20																	Tulane University											
18268	Turtle Mountain Community College		HEI	"https://www.tm.edu	"	Y						US	IAU-026516	IMPORT~27/02/20																	Turtle Mountain Community College											
18273	Union College		HEI	"http://www.unionky.edu	"	Y						US	IAU-017070	IMPORT~27/02/20																	Union College											
18275	Union College		HEI	"http://www.union.edu	"	Y						US	IAU-017069	IMPORT~27/02/20																	Union College											
18276	Union Graduate College		HEI	"http://www.uniongraduatecollege.edu	"	Y						US	IAU-017076	IMPORT~27/02/20																	Union Graduate College											
18277	Union Institute and University		HEI	"http://www.tui.edu	"	Y						US	IAU-016552	IMPORT~27/02/20																	Union Institute and University											
18286	University College of San Juan		HEI	"http://www.cunisanjuan.edu	"	Y						US	IAU-002974	IMPORT~27/02/20																	Colegio Universitario de San Juan											
18297	University of Arkansas at Little Rock		HEI	"http://www.ualr.edu	"	Y						US	IAU-020018	IMPORT~27/02/20																	University of Arkansas at Little Rock											
18302	University of Bridgeport		HEI	"http://www.bridgeport.edu	"	Y						US	IAU-020046	IMPORT~27/02/20																	University of Bridgeport											
18305	University of California Irvine		HEI	"http://www.uci.edu	"	Y						US	IAU-020059	IMPORT~27/02/20																	University of California Irvine											
18308	University of California Riverside		HEI	"http://www.ucr.edu	"	Y						US	IAU-020062	IMPORT~27/02/20																	University of California Riverside											
18312	University of California Santa Cruz		HEI	"http://www.ucsc.edu	"	Y						US	IAU-020066	IMPORT~27/02/20																	University of California Santa Cruz											
18318	University of Cincinnati		HEI	"http://www.uc.edu	"	Y						US	IAU-020117	IMPORT~27/02/20																	University of Cincinnati											
18326	University of Dubuque		HEI	"http://www.dbq.edu	"	Y						US	IAU-020139	IMPORT~27/02/20																	University of Dubuque											
18327	University of Evansville		HEI	"http://www.evansville.edu	"	Y						US	IAU-020157	IMPORT~27/02/20																	University of Evansville											
18328	University of Florida		HEI	"http://www.ufl.edu	"	Y						US	IAU-020160	IMPORT~27/02/20																	University of Florida											
19007	Regent Business School		HEI	"http://www.regent.ac.za	"	Y						ZA	IAU-013943	IMPORT~27/02/20																	Regent Business School											
17623	Multnomah University		HEI	"http://www.multnomah.edu	"	Y						US	IAU-012221	IMPORT~27/02/20																	Multnomah University											
17624	Murray State University		HEI	"http://www.murraystate.edu	"	Y						US	IAU-012234	IMPORT~27/02/20																	Murray State University											
17625	Muskingum University		HEI	"http://www.muskingum.edu	"	Y						US	IAU-012244	IMPORT~27/02/20																	Muskingum University											
17627	National College of Midwifery		HEI	"http://www.midwiferycollege.org	"	Y						US	IAU-012428	IMPORT~27/02/20																	National College of Midwifery											
17628	National College of Natural Medicine		HEI	"http://www.ncnm.edu/	"	Y						US	IAU-012429	IMPORT~27/02/20																	National College of Natural Medicine											
17632	National University of Health Sciences		HEI	"http://www.nuhs.edu	"	Y						US	IAU-012547	IMPORT~27/02/20																	National University of Health Sciences											
17637	Nebraska Wesleyan University		HEI	"http://www.nebrwesleyan.edu	"	Y						US	IAU-012587	IMPORT~27/02/20																	Nebraska Wesleyan University											
17648	New England School of Law		HEI	"http://www.nesl.edu/	"	Y						US	IAU-012623	IMPORT~27/02/20																	New England School of Law											
17649	New Hampshire Institute of Art		HEI	"http://www.nhia.edu	"	Y						US	IAU-012624	IMPORT~27/02/20																	New Hampshire Institute of Art											
17653	New Mexico Highlands University		HEI	"http://www.nmhu.edu	"	Y						US	IAU-012630	IMPORT~27/02/20																	New Mexico Highlands University											
17656	New World School of the Arts		HEI	"http://www.mdc.edu/nwsa	"	Y						US	IAU-012634	IMPORT~27/02/20																	New World School of the Arts											
17663	New York Law School		HEI	"http://www.nyls.edu	"	Y						US	IAU-012642	IMPORT~27/02/20																	New York Law School											
17666	New York University		HEI	"http://www.nyu.edu	"	Y						US	IAU-012645	IMPORT~27/02/20																	New York University											
17667	Newberry College		HEI	"http://www.newberry.edu	"	Y						US	IAU-012651	IMPORT~27/02/20																	Newberry College											
17670	Niagara University		HEI	"http://www.niagara.edu	"	Y						US	IAU-012667	IMPORT~27/02/20																	Niagara University											
17672	Nichols College		HEI	"http://www.nichols.edu	"	Y						US	IAU-012669	IMPORT~27/02/20																	Nichols College											
17675	North Carolina Agricultural and Technical State University		HEI	"http://www.ncat.edu	"	Y						US	IAU-012768	IMPORT~27/02/20																	North Carolina Agricultural and Technical State University											
17676	North Carolina Central University		HEI	"http://www.nccu.edu	"	Y						US	IAU-012769	IMPORT~27/02/20																	North Carolina Central University											
17678	North Carolina Wesleyan College		HEI	"http://www.ncwc.edu	"	Y						US	IAU-012771	IMPORT~27/02/20																	North Carolina Wesleyan College											
17680	North Central University		HEI	"http://www.northcentral.edu	"	Y						US	IAU-012774	IMPORT~27/02/20																	North Central University											
17681	North Dakota State University		HEI	"http://www.ndsu.edu	"	Y						US	IAU-012780	IMPORT~27/02/20																	North Dakota State University											
17684	Northeastern Illinois University		HEI	"http://www.neiu.edu	"	Y						US	IAU-012809	IMPORT~27/02/20																	Northeastern Illinois University											
17685	Northeastern Ohio Medical University		HEI	"http://www.neomed.edu/	"	Y						US	IAU-012811	IMPORT~27/02/20																	Northeastern Ohio Medical University											
17687	Northeastern University		HEI	"http://www.northeastern.edu/	"	Y						US	IAU-012814	IMPORT~27/02/20																	Northeastern University											
17689	Northern Illinois University		HEI	"http://www.niu.edu	"	Y						US	IAU-012824	IMPORT~27/02/20																	Northern Illinois University											
17693	Northern State University		HEI	"http://www.northern.edu	"	Y						US	IAU-012837	IMPORT~27/02/20																	Northern State University											
18014	Southern Vermont College		HEI	"http://www.svc.edu	"	Y						US	IAU-015642	IMPORT~27/02/20																	Southern Vermont College											
18016	Southern Wesleyan University		HEI	"http://www.swu.edu	"	Y						US	IAU-015643	IMPORT~27/02/20																	Southern Wesleyan University											
18018	Southwest Minnesota State University		HEI	"http://www.smsu.edu	"	Y						US	IAU-015653	IMPORT~27/02/20																	Southwest Minnesota State University											
18019	Southwest University of Visual Arts		HEI	"http://www.suva.edu	"	Y						US	IAU-026055	IMPORT~27/02/20																	Southwest University of Visual Arts											
18022	Southwestern Christian College		HEI	"http://www.swcc.edu	"	Y						US	IAU-015662	IMPORT~27/02/20																	Southwestern Christian College											
18023	Southwestern Christian University		HEI	"http://www.swcu.edu	"	Y						US	IAU-015663	IMPORT~27/02/20																	Southwestern Christian University											
18024	Southwestern College		HEI	"http://www.sckans.edu	"	Y						US	IAU-015665	IMPORT~27/02/20																	Southwestern College											
18026	Southwestern Law School		HEI	"http://www.swlaw.edu	"	Y						US	IAU-015675	IMPORT~27/02/20																	Southwestern Law School											
18028	Southwestern University		HEI	"http://www.southwestern.edu/	"	Y						US	IAU-015672	IMPORT~27/02/20																	Southwestern University											
18029	Spalding University		HEI	"http://www.spalding.edu	"	Y						US	IAU-015681	IMPORT~27/02/20																	Spalding University											
18030	Spartan College of Aeronautics and Technology		HEI	"http://www.spartan.edu	"	Y						US	IAU-015682	IMPORT~27/02/20																	Spartan College of Aeronautics and Technology											
18031	Spelman College		HEI	"http://www.spelman.edu	"	Y						US	IAU-015684	IMPORT~27/02/20																	Spelman College											
18032	Spertus Institute of Jewish Studies		HEI	"http://www.spertus.edu	"	Y						US	IAU-015685	IMPORT~27/02/20																	Spertus Institute of Jewish Studies											
18035	Springfield College		HEI	"http://www.springfieldcollege.edu/	"	Y						US	IAU-015691	IMPORT~27/02/20																	Springfield College											
18037	St. Andrews University		HEI	"https://www.sapc.edu	"	Y						US	IAU-015726	IMPORT~27/02/20																	St. Andrews University											
18040	St. Gregory's University		HEI	"http://www.stgregorys.edu	"	Y						US	IAU-015744	IMPORT~27/02/20																	St. Gregory's University											
18041	St. Mary's College		HEI	"http://www.saintmarys.edu	"	Y						US	IAU-015764	IMPORT~27/02/20																	St. Mary's College											
18042	St. Petersburg College		HEI	"http://www.spcollege.edu	"	Y						US	IAU-015787	IMPORT~27/02/20																	St. Petersburg College											
18043	Stanford University		HEI	"http://www.stanford.edu	"	Y						US	IAU-015816	IMPORT~27/02/20																	Stanford University											
18047	SUNY Buffalo		HEI	"http://www.buffalo.edu	"	Y						US	IAU-015826	RNS3~18/02/21																	State University of New York at Buffalo											
18050	SUNY Cortland		HEI	"http://www.cortland.edu	"	Y						US	IAU-015830	RNS3~18/02/21																	State University of New York College at Cortland											
18051	SUNY Fredonia		HEI	"http://www.fredonia.edu	"	Y						US	IAU-015831	RNS3~18/02/21																	State University of New York College at Fredonia											
18052	SUNY Geneseo		HEI	"http://www.geneseo.edu	"	Y						US	IAU-015832	RNS3~18/02/21																	State University of New York College at Geneseo											
18054	SUNY Oneonta		HEI	"http://www.oneonta.edu	"	Y						US	IAU-015834	RNS3~18/02/21																	State University of New York College at Oneonta											
18055	SUNY Oswego		HEI	"http://www.oswego.edu	"	Y						US	IAU-015835	RNS3~18/02/21																	State University of New York College at Oswego											
18057	SUNY Potsdam		HEI	"http://www.potsdam.edu	"	Y						US	IAU-015837	RNS3~18/02/21																	State University of New York College at Potsdam											
17875	"Rutgers, The State University of New Jersey-Camden Campus"		HEI	"http://www.camden.rutgers.edu	"	Y						US	IAU-014150	IMPORT~27/02/20																	"Rutgers, The State University of New Jersey-Camden Campus"											
17876	"Rutgers, The State University of New Jersey-Newark Campus"		HEI	"http://www.newark.rutgers.edu	"	Y						US	IAU-014152	IMPORT~27/02/20																	"Rutgers, The State University of New Jersey-Newark Campus"											
18508	Utah Valley University		HEI	"http://www.uvu.edu	"	Y						US	IAU-020786	IMPORT~27/02/20																	Utah Valley University											
18510	Valdosta State University		HEI	"http://www.valdosta.edu	"	Y						US	IAU-020811	IMPORT~27/02/20																	Valdosta State University											
18512	Valparaiso University		HEI	"http://www.valpo.edu	"	Y						US	IAU-020818	IMPORT~27/02/20																	Valparaiso University											
18513	Vanderbilt University		HEI	"http://www.vanderbilt.edu	"	Y						US	IAU-020826	IMPORT~27/02/20																	Vanderbilt University											
18514	VanderCook College of Music		HEI	"http://www.vandercook.edu	"	Y						US	IAU-020827	IMPORT~27/02/20																	VanderCook College of Music											
18515	Vanguard University of Southern California		HEI	"http://www.vanguard.edu	"	Y						US	IAU-020828	IMPORT~27/02/20																	Vanguard University of Southern California											
18516	Vassar College		HEI	"http://www.vassar.edu	"	Y						US	IAU-020832	IMPORT~27/02/20																	Vassar College											
18517	Vaughn College of Aeronautics and Technology		HEI	"http://www.vaughn.edu	"	Y						US	IAU-020834	IMPORT~27/02/20																	Vaughn College of Aeronautics and Technology											
18518	Vermont Law School		HEI	"http://www.vermontlaw.edu	"	Y						US	IAU-020860	IMPORT~27/02/20																	Vermont Law School											
18519	Vermont Technical College		HEI	"http://www.vtc.edu	"	Y						US	IAU-020861	IMPORT~27/02/20																	Vermont Technical College											
18520	Villa Maria College		HEI	"http://www.villa.edu	"	Y						US	IAU-020880	IMPORT~27/02/20																	Villa Maria College											
18523	Virginia International University		HEI	"http://www.viu.edu	"	Y						US	IAU-020907	IMPORT~27/02/20																	Virginia International University											
18524	Virginia State University		HEI	"http://www.vsu.edu	"	Y						US	IAU-020909	IMPORT~27/02/20																	Virginia State University											
18525	Virginia Tech Carilion School of Medicine		HEI	"http://www.vtc.vt.edu	"	Y						US	IAU-023182	IMPORT~27/02/20																	Virginia Tech Carilion School of Medicine											
18527	Virginia University of Lynchburg		HEI	"http://www.vul.edu	"	Y						US	IAU-020911	IMPORT~27/02/20																	Virginia University of Lynchburg											
18529	Viterbo University		HEI	"http://www.viterbo.edu	"	Y						US	IAU-020957	IMPORT~27/02/20																	Viterbo University											
18530	Voorhees College		HEI	"http://www.voorhees.edu	"	Y						US	IAU-021037	IMPORT~27/02/20																	Voorhees College											
18531	Wabash College		HEI	"http://www.wabash.edu	"	Y						US	IAU-021108	IMPORT~27/02/20																	Wabash College											
18532	Wagner College		HEI	"http://www.wagner.edu	"	Y						US	IAU-021111	IMPORT~27/02/20																	Wagner College											
18533	Wake Forest University		HEI	"http://www.wfu.edu/	"	Y						US	IAU-021117	IMPORT~27/02/20																	Wake Forest University											
18534	Walden University		HEI	"http://www.waldenu.edu	"	Y						US	IAU-021120	IMPORT~27/02/20																	Walden University											
18535	Waldorf College		HEI	"http://www.waldorf.edu	"	Y						US	IAU-021121	IMPORT~27/02/20																	Waldorf College											
18536	Walla Walla University		HEI	"http://www.wwc.edu	"	Y						US	IAU-021123	IMPORT~27/02/20																	Walla Walla University											
18537	Walsh College of Accountancy and Business Administration		HEI	"http://www.walshcollege.edu	"	Y						US	IAU-021125	IMPORT~27/02/20																	Walsh College of Accountancy and Business Administration											
18538	Walsh University		HEI	"http://www.walsh.edu	"	Y						US	IAU-021126	IMPORT~27/02/20																	Walsh University											
18339	University of Idaho		HEI	"http://www.uidaho.edu	"	Y						US	IAU-020190	IMPORT~27/02/20																	University of Idaho											
18340	University of Illinois at Chicago		HEI	"http://www.uic.edu	"	Y						US	IAU-020191	IMPORT~27/02/20																	University of Illinois at Chicago											
18355	University of Maine at Machias		HEI	"http://www.umm.maine.edu	"	Y						US	IAU-020264	IMPORT~27/02/20																	University of Maine at Machias											
18358	University of Mary		HEI	"http://www.umary.edu	"	Y						US	IAU-020276	IMPORT~27/02/20																	University of Mary											
18364	University of Maryland Eastern Shore		HEI	"http://www.umes.edu	"	Y						US	IAU-020282	IMPORT~27/02/20																	University of Maryland Eastern Shore											
18365	University of Maryland University College		HEI	"http://www.umuc.edu	"	Y						US	IAU-020283	IMPORT~27/02/20																	University of Maryland University College											
18367	University of Massachusetts Boston		HEI	"http://www.umb.edu	"	Y						US	IAU-020285	IMPORT~27/02/20																	University of Massachusetts Boston											
18378	University of Minnesota-Rochester		HEI	"http://r.umn.edu	"	Y						US	IAU-023126	IMPORT~27/02/20																	University of Minnesota-Rochester											
18383	University of Missouri-Saint Louis		HEI	"http://www.umsl.edu	"	Y						US	IAU-020310	IMPORT~27/02/20																	University of Missouri-Saint Louis											
18387	University of Mount Union		HEI	"http://www.mountunion.edu/	"	Y						US	IAU-020316	IMPORT~27/02/20																	University of Mount Union											
18391	University of Nebraska-Lincoln		HEI	"http://www.unl.edu	"	Y						US	IAU-020324	IMPORT~27/02/20																	University of Nebraska-Lincoln											
18397	University of New Haven		HEI	"http://www.newhaven.edu	"	Y						US	IAU-020333	IMPORT~27/02/20																	University of New Haven											
18398	University of New Orleans		HEI	"http://www.uno.edu	"	Y						US	IAU-020334	IMPORT~27/02/20																	University of New Orleans											
18402	University of North Carolina at Greensboro		HEI	"http://www.uncg.edu	"	Y						US	IAU-020347	IMPORT~27/02/20																	University of North Carolina at Greensboro											
18403	University of North Carolina at Pembroke		HEI	"http://www.uncp.edu	"	Y						US	IAU-020348	IMPORT~27/02/20																	University of North Carolina at Pembroke											
18404	University of North Carolina School of the Arts		HEI	"http://www.uncsa.edu/	"	Y						US	IAU-020349	IMPORT~27/02/20																	University of North Carolina School of the Arts											
18405	University of North Carolina Wilmington		HEI	"http://www.uncw.edu	"	Y						US	IAU-020343	IMPORT~27/02/20																	University of North Carolina Wilmington											
18408	University of North Georgia		HEI	"http://ung.edu	"	Y						US	IAU-012784	IMPORT~27/02/20																	University of North Georgia											
18410	University of North Texas Health Science Center at Fort Worth		HEI	"http://www.hsc.unt.edu	"	Y						US	IAU-020352	IMPORT~27/02/20																	University of North Texas Health Science Center at Fort Worth											
18411	University of Northern Colorado		HEI	"http://www.unco.edu	"	Y						US	IAU-020355	IMPORT~27/02/20																	University of Northern Colorado											
18417	University of Philosophical Research		HEI	"http://www.uprs.edu	"	Y						US	IAU-020429	IMPORT~27/02/20																	University of Philosophical Research											
18418	University of Phoenix		HEI	"http://www.phoenix.edu	"	Y						US	IAU-020430	IMPORT~27/02/20																	University of Phoenix											
18420	University of Pittsburgh		HEI	"http://www.pitt.edu	"	Y						US	IAU-020431	IMPORT~27/02/20																	University of Pittsburgh											
18421	University of Portland		HEI	"http://www.up.edu	"	Y						US	IAU-020434	IMPORT~27/02/20																	University of Portland											
18422	University of Puerto Rico		HEI	"http://www.upr.edu/	"	Y						US	IAU-017580	IMPORT~27/02/20																	Universidad de Puerto Rico											
18427	University of Puerto Rico at Cayey		HEI	"http://www.cayey.upr.edu/	"	Y						US	IAU-017585	IMPORT~27/02/20																	Universidad de Puerto Rico en Cayey											
17694	Northland College		HEI	"http://www.northland.edu	"	Y						US	IAU-012843	IMPORT~27/02/20																	Northland College											
17696	Northwest College of Art and Design		HEI	"http://ncad.edu	"	Y						US	IAU-012849	IMPORT~27/02/20																	Northwest College of Art and Design											
17698	Northwest Indian College		HEI	"http://www.nwic.edu	"	Y						US	IAU-012851	IMPORT~27/02/20																	Northwest Indian College											
17700	Northwest Nazarene University		HEI	"http://www.nnu.edu	"	Y						US	IAU-012853	IMPORT~27/02/20																	Northwest Nazarene University											
19009	Saint Augustine College of South Africa		HEI	"http://www.staugustine.ac.za	"	Y						ZA	IAU-014201	IMPORT~27/02/20																	Saint Augustine College of South Africa											
19011	South African School of Motion Picture Medium and Live Performance		HEI	"http://www.afda.co.za	"	Y						ZA	IAU-015558	IMPORT~27/02/20																	South African School of Motion Picture Medium and Live Performance											
19014	University of Fort Hare		HEI	"http://www.ufh.ac.za	"	Y						ZA	IAU-020162	IMPORT~27/02/20																	University of Fort Hare											
19017	University of Pretoria		HEI	"http://www.up.ac.za	"	Y						ZA	IAU-020436	IMPORT~27/02/20																	Universiteit van Pretoria											
19019	University of the Free State		HEI	"http://www.ufs.ac.za	"	Y						ZA	IAU-020556	IMPORT~27/02/20																	University of the Free State - Universiteit van die Vrystaat											
19020	University of the Western Cape		HEI	"http://www.uwc.ac.za	"	Y						ZA	IAU-020594	IMPORT~27/02/20																	University of the Western Cape - Universiteit van Wes-Kaapland											
19023	University of Zululand		HEI	"http://www.uzulu.ac.za	"	Y						ZA	IAU-020661	IMPORT~27/02/20																	University of Zululand - Universiteit van Zululand											
19025	Walter Sisulu University		HEI	"http://www.wsu.ac.za	"	Y						ZA	IAU-021127	IMPORT~27/02/20																	Walter Sisulu University											
19027	Chreso University		HEI	"http://www.chresouniversity.net	"	Y						ZM	IAU-023383	IMPORT~27/02/20																	Chreso University											
19028	City University of Science and Technology		HEI	"http://www.city.ac.zm	"	Y						ZM	IAU-024663	IMPORT~27/02/20																	City University of Science and Technology											
19034	Justo Mwale University		HEI	"http://www.justomwale.net	"	Y						ZM	IAU-024160	IMPORT~27/02/20																	Justo Mwale University											
19036	Livingstone International University of Tourism Excellence and Business Management		HEI	"http://liutebmuniversity.org	"	Y						ZM	IAU-024162	IMPORT~27/02/20																	Livingstone International University of Tourism Excellence and Business Management											
19038	Mansfield University		HEI	"http://www.mansfielduniversitylusaka.com	"	Y						ZM	IAU-024667	IMPORT~27/02/20																	Mansfield University											
19039	Mukuba University		HEI	"http://www.mukuba.edu.zm	"	Y						ZM	IAU-012218	IMPORT~27/02/20																	Mukuba University											
19046	Rusangu University		HEI	"http://ru.edu.zm	"	Y						ZM	IAU-014138	IMPORT~27/02/20																	Rusangu University											
19048	University of Africa		HEI	"http://universityofafrica.net	"	Y						ZM	IAU-019999	IMPORT~27/02/20																	University of Africa											
19050	University of the Foundation for Cross-cultural Education		HEI	"http://www.fceunicol.com	"	Y						ZM	IAU-024155	IMPORT~27/02/20																	University of the Foundation for Cross-cultural Education											
19065	University of Zimbabwe		HEI	"http://www.uz.ac.zw	"	Y						ZW	IAU-020660	IMPORT~27/02/20																	University of Zimbabwe											
19066	Women's University in Africa		HEI	"http://www.wua.ac.zw	"	Y						ZW	IAU-021325	IMPORT~27/02/20																	Women's University in Africa											
19067	Zimbabwe Ezekiel Guti University		HEI	"http://www.zegu.ac.zw	"	Y						ZW	IAU-024536	IMPORT~27/02/20																	Zimbabwe Ezekiel Guti University											
19072	Alexander College		HEI	"http://www.alexander.ac.cy	"	Y						XA	IAU-000824	IMPORT~27/02/20																	Alexander College											
18059	SUNY Cobleskill		HEI	"http://www.cobleskill.edu	"	Y						US	IAU-015839	RNS3~18/02/21																	State University of New York College of Agriculture and Technology at Cobleskill											
18672	National University of Uzbekistan		HEI	"http://www.nuu.uz	"	Y						UZ	IAU-012945	IMPORT~27/02/20																	O'zbekiston Milliy Universiteti											
18673	Navoi State Mining Institute		HEI	"http://nggi.uz/	"	Y						UZ	IAU-012573	IMPORT~27/02/20																	Navoiy Davlat Konchillik Instituti											
